id,facility_type,target_facility_name,road_name,address,latitude,hardness,organization_name,police_station_name,whether_install,count_install,base_date
,유치원,은새유치원,대전광역시 서구 문정로90번길 60,,36.3457957,127.3879975,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,삼성어린이집,대전광역시 서구 용화5길 63,대전광역시 서구 도마동 44-3,36.321405,127.375542,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,삼성어린이집,대전광역시 서구 용화5길 63,대전광역시 서구 도마동 44-3,36.321405,127.375542,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,삼성어린이집,대전광역시 서구 용화5길 63,대전광역시 서구 도마동 44-3,36.321405,127.375542,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,새싹어린이집,대전광역시 서구 용문로 113,,36.334418,127.393812,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,새싹어린이집,대전광역시 서구 용문로 113,,36.334418,127.393812,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,새싹어린이집,대전광역시 서구 용문로 113,,36.334418,127.393812,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,서구그린어린이집,대전광역시 서구 갈마중로8번길 23,대전광역시 서구 갈마동 697,36.34659933,127.3705598,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,서구그린어린이집,대전광역시 서구 갈마중로8번길 23,대전광역시 서구 갈마동 697,36.34659933,127.3705598,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,서구그린어린이집,대전광역시 서구 갈마중로8번길 23,대전광역시 서구 갈마동 697,36.34659933,127.3705598,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,행복한어린이집,대전광역시 서구 오량4길 55,,36.309006,127.377565,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,행복한어린이집,대전광역시 서구 오량4길 55,,36.309006,127.377565,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,행복한어린이집,대전광역시 서구 오량4길 55,,36.309006,127.377565,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,숲속나라 어린이집,대전광역시 서구 유등로 5,대전광역시 서구 복수동 984,36.29438194,127.3784786,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,숲속나라 어린이집,대전광역시 서구 유등로 5,대전광역시 서구 복수동 984,36.29438194,127.3784786,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,숲속나라 어린이집,대전광역시 서구 유등로 5,대전광역시 서구 복수동 984,36.29438194,127.3784786,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전가원학교,대전광역시 서구 계백로 1095,,36.30445655,127.3458047,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전가원학교,대전광역시 서구 계백로 1095,,36.30445655,127.3458047,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전가원학교,대전광역시 서구 계백로 1095,,36.30445655,127.3458047,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전숲 어린이집,대전광역시 서구 계백로776번길 115,대전광역시 서구 관저동 842-2,36.28461985,127.3225246,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전숲 어린이집,대전광역시 서구 계백로776번길 115,대전광역시 서구 관저동 842-2,36.28461985,127.3225246,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,대전숲 어린이집,대전광역시 서구 계백로776번길 115,대전광역시 서구 관저동 842-2,36.28461985,127.3225246,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,등불어린이집,대전광역시 서구 탄방로 35,대전광역시 서구 탄방동 1444,36.34475231,127.3919232,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,등불어린이집,대전광역시 서구 탄방로 35,대전광역시 서구 탄방동 1444,36.34475231,127.3919232,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,등불어린이집,대전광역시 서구 탄방로 35,대전광역시 서구 탄방동 1444,36.34475231,127.3919232,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,성균관숲유치원,대전광역시 서구 정림서로1번길 79,대전광역시 서구 정림동 65,36.28918814,127.3655615,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,성균관숲유치원,대전광역시 서구 정림서로1번길 79,대전광역시 서구 정림동 65,36.28918814,127.3655615,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,성균관숲유치원,대전광역시 서구 정림서로1번길 79,대전광역시 서구 정림동 65,36.28918814,127.3655615,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,킨더드림어린이집,대전광역시 서구 정림로 24번길 83,대전광역시 서구 정림동 20-1,36.30371976,127.370344,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,킨더드림어린이집,대전광역시 서구 정림로 24번길 83,대전광역시 서구 정림동 20-1,36.30371976,127.370344,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,킨더드림어린이집,대전광역시 서구 정림로 24번길 83,대전광역시 서구 정림동 20-1,36.30371976,127.370344,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,초등학교,도솔초등학교,대전광역시 서구 원도안로 80,대전광역시 서구 도안동 1563,36.31121417,127.347478,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,초등학교,도솔초등학교,대전광역시 서구 원도안로 80,대전광역시 서구 도안동 1563,36.31121417,127.347478,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,초등학교,도솔초등학교,대전광역시 서구 원도안로 80,대전광역시 서구 도안동 1563,36.31121417,127.347478,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,목련 어린이집,대전광역시 서구 신갈마로58-22,대전광역시 서구 내동 220-7,36.33961887,127.368107,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,목련 어린이집,대전광역시 서구 신갈마로58-22,대전광역시 서구 내동 220-7,36.33961887,127.368107,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,목련 어린이집,대전광역시 서구 신갈마로58-22,대전광역시 서구 내동 220-7,36.33961887,127.368107,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,해누리 어린이집,대전광역시 서구 도산로321번길 18,대전광역시 서구 가장동 56-6,36.335533,127.386972,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,해누리 어린이집,대전광역시 서구 도산로321번길 18,대전광역시 서구 가장동 56-6,36.335533,127.386972,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,해누리 어린이집,대전광역시 서구 도산로321번길 18,대전광역시 서구 가장동 56-6,36.335533,127.386972,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,꿈내리 유치원,대전광역시 서구 원도안로242번길 24,대전광역시 서구 도안동 1496,36.32415919,127.3462022,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,꿈내리 유치원,대전광역시 서구 원도안로242번길 24,대전광역시 서구 도안동 1496,36.32415919,127.3462022,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,꿈내리 유치원,대전광역시 서구 원도안로242번길 24,대전광역시 서구 도안동 1496,36.32415919,127.3462022,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,은아영재어린이집,대전광역시 서구 정림로 77번길51,대전광역시 서구 정림동 704,36.30602988,127.3630935,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,은아영재어린이집,대전광역시 서구 정림로 77번길51,대전광역시 서구 정림동 704,36.30602988,127.3630935,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,은아영재어린이집,대전광역시 서구 정림로 77번길51,대전광역시 서구 정림동 704,36.30602988,127.3630935,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,아이솔 어린이집,대전광역시 서구 도산로213번길 32,대전광역시 서구 변동 299,36.32821388,127.3779088,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,아이솔 어린이집,대전광역시 서구 도산로213번길 32,대전광역시 서구 변동 299,36.32821388,127.3779088,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,아이솔 어린이집,대전광역시 서구 도산로213번길 32,대전광역시 서구 변동 299,36.32821388,127.3779088,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,갈마초교병설,대전광역시 서구 월평동로 2,,36.35591747,127.3689723,대전광역시 서구청,둔산경찰서,Y,3,2022-04-27
,유치원,갈마초교병설,대전광역시 서구 월평동로 2,,36.35591747,127.3689723,대전광역시 서구청,둔산경찰서,Y,3,2022-04-27
,유치원,갈마초교병설,대전광역시 서구 월평동로 2,,36.35591747,127.3689723,대전광역시 서구청,둔산경찰서,Y,3,2022-04-27
,유치원,봉산초교병설,대전광역시 서구 신갈마로141번길 45,,36.345201,127.3652656,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,봉산초교병설,대전광역시 서구 신갈마로141번길 45,,36.345201,127.3652656,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,봉산초교병설,대전광역시 서구 신갈마로141번길 45,,36.345201,127.3652656,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,느리울초교병설,대전광역시 서구 관저로 196,대전광역시 서구 관저동 1506,36.29888649,127.344211,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,느리울초교병설,대전광역시 서구 관저로 196,대전광역시 서구 관저동 1506,36.29888649,127.344211,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,느리울초교병설,대전광역시 서구 관저로 196,대전광역시 서구 관저동 1506,36.29888649,127.344211,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,금동초교병설,대전광역시 서구 관저로 45,대전광역시 서구 관저동 1160,36.29821685,127.3263759,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,금동초교병설,대전광역시 서구 관저로 45,대전광역시 서구 관저동 1160,36.29821685,127.3263759,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,금동초교병설,대전광역시 서구 관저로 45,대전광역시 서구 관저동 1160,36.29821685,127.3263759,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,선암초교병설,대전광역시 서구 관저중로 61,,36.297492,127.3340399,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,선암초교병설,대전광역시 서구 관저중로 61,,36.297492,127.3340399,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,선암초교병설,대전광역시 서구 관저중로 61,,36.297492,127.3340399,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,원앙초교병설,대전광역시 서구 관저북로 97,대전광역시 서구 관저동 49,36.31153929,127.3371345,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,원앙초교병설,대전광역시 서구 관저북로 97,대전광역시 서구 관저동 49,36.31153929,127.3371345,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,원앙초교병설,대전광역시 서구 관저북로 97,대전광역시 서구 관저동 49,36.31153929,127.3371345,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,구봉초교병설,대전광역시 서구 관저로 75,대전광역시 서구 관저동 1133,36.299795,127.3300549,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,구봉초교병설,대전광역시 서구 관저로 75,대전광역시 서구 관저동 1133,36.299795,127.3300549,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,구봉초교병설,대전광역시 서구 관저로 75,대전광역시 서구 관저동 1133,36.299795,127.3300549,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,수미초교병설,대전광역시 서구 괴곡길 70,대전광역시 서구 괴곡동 372-3,36.29385348,127.360996,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,수미초교병설,대전광역시 서구 괴곡길 70,대전광역시 서구 괴곡동 372-3,36.29385348,127.360996,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,수미초교병설,대전광역시 서구 괴곡길 70,대전광역시 서구 괴곡동 372-3,36.29385348,127.360996,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,기성초교병설,대전광역시 서구 기성초교길 42,대전광역시 서구 매노동 662,36.24877151,127.337625,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,기성초교병설,대전광역시 서구 기성초교길 42,대전광역시 서구 매노동 662,36.24877151,127.337625,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,기성초교병설,대전광역시 서구 기성초교길 42,대전광역시 서구 매노동 662,36.24877151,127.337625,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,삼천초교병설,대전광역시 서구 둔산북로232-33,,36.35436795,127.4010169,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,삼천초교병설,대전광역시 서구 둔산북로232-33,,36.35436795,127.4010169,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,삼천초교병설,대전광역시 서구 둔산북로232-33,,36.35436795,127.4010169,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,성천초교병설,대전광역시 서구 갈마역로 139,대전광역시 서구 월평동 221,36.3631445,127.3734829,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,성천초교병설,대전광역시 서구 갈마역로 139,대전광역시 서구 월평동 221,36.3631445,127.3734829,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,성천초교병설,대전광역시 서구 갈마역로 139,대전광역시 서구 월평동 221,36.3631445,127.3734829,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,만년초교병설,대전광역시 서구 만년남로14,대전광역시 서구 만년동 280,36.36719119,127.3772193,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,만년초교병설,대전광역시 서구 만년남로14,대전광역시 서구 만년동 280,36.36719119,127.3772193,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,만년초교병설,대전광역시 서구 만년남로14,대전광역시 서구 만년동 280,36.36719119,127.3772193,대전광역시 서구청,둔산경찰서,Y,2,2022-04-27
,유치원,가수원초교병설,대전광역시 서구 벌곡로 1359,,36.30239524,127.3530012,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,가수원초교병설,대전광역시 서구 벌곡로 1359,,36.30239524,127.3530012,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,가수원초교병설,대전광역시 서구 벌곡로 1359,,36.30239524,127.3530012,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,변동초교병설,대전광역시 서구 변동 233,,36.325346,127.380627,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,변동초교병설,대전광역시 서구 변동 233,,36.325346,127.380627,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,변동초교병설,대전광역시 서구 변동 233,,36.325346,127.380627,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,가장초교병설,대전광역시 서구 가장로 150,대전광역시 서구 가장동 196,36.33063833,127.3878688,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,가장초교병설,대전광역시 서구 가장로 150,대전광역시 서구 가장동 196,36.33063833,127.3878688,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,가장초교병설,대전광역시 서구 가장로 150,대전광역시 서구 가장동 196,36.33063833,127.3878688,대전광역시 서구청,서부경찰서,Y,3,2022-04-27
,유치원,샘머리초교병설,대전광역시 서구 유등로 879,,36.36339827,127.3932548,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,샘머리초교병설,대전광역시 서구 유등로 879,,36.36339827,127.3932548,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,샘머리초교병설,대전광역시 서구 유등로 879,,36.36339827,127.3932548,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,도마초교병설,대전광역시 서구 도마1동 27,대전광역시 서구 도마동 27,36.32382273,127.3712343,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,도마초교병설,대전광역시 서구 도마1동 27,대전광역시 서구 도마동 27,36.32382273,127.3712343,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,도마초교병설,대전광역시 서구 도마1동 27,대전광역시 서구 도마동 27,36.32382273,127.3712343,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,유치원,신계초교병설,대전광역시 서구 복수동로 26,,36.30192935,127.378058,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,신계초교병설,대전광역시 서구 복수동로 26,,36.30192935,127.378058,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,신계초교병설,대전광역시 서구 복수동로 26,,36.30192935,127.378058,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,내동초교병설,대전광역시 서구 동서대로1063번길13,,36.33114544,127.379264,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,내동초교병설,대전광역시 서구 동서대로1063번길13,,36.33114544,127.379264,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,내동초교병설,대전광역시 서구 동서대로1063번길13,,36.33114544,127.379264,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,월평초교병설,대전광역시 서구 월평서로22,대전광역시 서구 월평동 314,36.35594263,127.3577698,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,월평초교병설,대전광역시 서구 월평서로22,대전광역시 서구 월평동 314,36.35594263,127.3577698,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,월평초교병설,대전광역시 서구 월평서로22,대전광역시 서구 월평동 314,36.35594263,127.3577698,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,유치원,유천초교병설,대전광역시 서구 제비네6길 69,대전광역시 서구 도마동 149-1,36.31523853,127.3755926,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,유천초교병설,대전광역시 서구 제비네6길 69,대전광역시 서구 도마동 149-1,36.31523853,127.3755926,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,유치원,유천초교병설,대전광역시 서구 제비네6길 69,대전광역시 서구 도마동 149-1,36.31523853,127.3755926,대전광역시 서구청,서부경찰서,Y,2,2022-04-27
,어린이집,깨금발어린이집,대전광역시 서구 도솔로 305번길 72,,36.338201,127.3792318,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,깨금발어린이집,대전광역시 서구 도솔로 305번길 72,,36.338201,127.3792318,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,깨금발어린이집,대전광역시 서구 도솔로 305번길 72,,36.338201,127.3792318,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,대전아이사랑어린이집,대전광역시 서구 계룡로 326번길 147,대전광역시 서구 갈마동 368-15,36.347509,127.365799,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,대전아이사랑어린이집,대전광역시 서구 계룡로 326번길 147,대전광역시 서구 갈마동 368-15,36.347509,127.365799,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,대전아이사랑어린이집,대전광역시 서구 계룡로 326번길 147,대전광역시 서구 갈마동 368-15,36.347509,127.365799,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로 117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로 117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,꾸러기 어린이집,대전광역시 서구 갈마로 117번길 52,대전광역시 서구 갈마동 405-17,36.344449,127.370614,대전광역시 서구청,둔산경찰서,Y,1,2022-04-27
,어린이집,예솔어린이집,대전광역시 서구 계룡로 509번길 31,대전광역시 서구 탄방동 616,36.34541408,127.382237,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,예솔어린이집,대전광역시 서구 계룡로 509번길 31,대전광역시 서구 탄방동 616,36.34541408,127.382237,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,예솔어린이집,대전광역시 서구 계룡로 509번길 31,대전광역시 서구 탄방동 616,36.34541408,127.382237,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,사과나무어린이집,대전광역시 서구 괴정로 149번길 47,대전광역시 서구 용문동 270,36.33702049,127.3899659,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,사과나무어린이집,대전광역시 서구 괴정로 149번길 47,대전광역시 서구 용문동 270,36.33702049,127.3899659,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,사과나무어린이집,대전광역시 서구 괴정로 149번길 47,대전광역시 서구 용문동 270,36.33702049,127.3899659,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,흑석어린이집,대전광역시 서구 조련길 67,,36.252355,127.345131,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,흑석어린이집,대전광역시 서구 조련길 67,,36.252355,127.345131,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,흑석어린이집,대전광역시 서구 조련길 67,,36.252355,127.345131,대전광역시 서구청,서부경찰서,Y,1,2022-04-27
,어린이집,칭찬나라어린이집,대전광역시 서구 도솔로 328번길 91,대전광역시 서구 가장동 57-7,36.334728,127.387149,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,칭찬나라어린이집,대전광역시 서구 도솔로 328번길 91,대전광역시 서구 가장동 57-7,36.334728,127.387149,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,칭찬나라어린이집,대전광역시 서구 도솔로 328번길 91,대전광역시 서구 가장동 57-7,36.334728,127.387149,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,내동어린이집,대전광역시 서구 도산로 253번길 90,대전광역시 서구 내동 18-38,36.332924,127.379147,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,내동어린이집,대전광역시 서구 도산로 253번길 90,대전광역시 서구 내동 18-38,36.332924,127.379147,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,내동어린이집,대전광역시 서구 도산로 253번길 90,대전광역시 서구 내동 18-38,36.332924,127.379147,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,시우어린이집,대전광역시 서구 괴정로 98,,36.338503,127.383805,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,시우어린이집,대전광역시 서구 괴정로 98,,36.338503,127.383805,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,시우어린이집,대전광역시 서구 괴정로 98,,36.338503,127.383805,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,정원어린이집,대전광역시 서구 가장로 66,대전광역시 서구 괴정동 95-11,36.336514,127.382244,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,정원어린이집,대전광역시 서구 가장로 66,대전광역시 서구 괴정동 95-11,36.336514,127.382244,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,정원어린이집,대전광역시 서구 가장로 66,대전광역시 서구 괴정동 95-11,36.336514,127.382244,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,한솥어린이집,대전광역시 서구 도산로 253번길 25-6,,36.330659,127.381422,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,한솥어린이집,대전광역시 서구 도산로 253번길 25-6,,36.330659,127.381422,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,한솥어린이집,대전광역시 서구 도산로 253번길 25-6,,36.330659,127.381422,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,정금어린이집,대전광역시 서구 갈마중로 38번길 20,,36.346713,127.373173,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,정금어린이집,대전광역시 서구 갈마중로 38번길 20,,36.346713,127.373173,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,정금어린이집,대전광역시 서구 갈마중로 38번길 20,,36.346713,127.373173,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,하늘빛어린이집,대전광역시 서구 가수원중로 57번길 56,대전광역시 서구 가수원동 829,36.29800546,127.3534071,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,하늘빛어린이집,대전광역시 서구 가수원중로 57번길 56,대전광역시 서구 가수원동 829,36.29800546,127.3534071,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,하늘빛어린이집,대전광역시 서구 가수원중로 57번길 56,대전광역시 서구 가수원동 829,36.29800546,127.3534071,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,열린교실유치원,대전광역시 서구 중반3길 49,대전광역시 서구 변동 10-2,36.326342,127.382479,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,열린교실유치원,대전광역시 서구 중반3길 49,대전광역시 서구 변동 10-2,36.326342,127.382479,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,유치원,열린교실유치원,대전광역시 서구 중반3길 49,대전광역시 서구 변동 10-2,36.326342,127.382479,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,라온어린이집,대전광역시 서구 가수원중로 49번길 33,대전광역시 서구 가수원동 797-12,36.299653,127.353797,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,라온어린이집,대전광역시 서구 가수원중로 49번길 33,대전광역시 서구 가수원동 797-12,36.299653,127.353797,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,라온어린이집,대전광역시 서구 가수원중로 49번길 33,대전광역시 서구 가수원동 797-12,36.299653,127.353797,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,대전지방경찰청어린이집,대전광역시 서구 둔산중로 77,,36.35475598,127.3860811,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,대전지방경찰청어린이집,대전광역시 서구 둔산중로 77,,36.35475598,127.3860811,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,대전지방경찰청어린이집,대전광역시 서구 둔산중로 77,,36.35475598,127.3860811,대전광역시 서구청,둔산경찰서,N,0,2022-04-27
,어린이집,아이월드어린이집,대전광역시 서구 신갈마로 155번길 33,대전광역시 서구 갈마동 375-23,36.347305,127.3664188,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,아이월드어린이집,대전광역시 서구 신갈마로 155번길 33,대전광역시 서구 갈마동 375-23,36.347305,127.3664188,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,아이월드어린이집,대전광역시 서구 신갈마로 155번길 33,대전광역시 서구 갈마동 375-23,36.347305,127.3664188,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,2022-04-27
,어린이집,반지어린이집,대전광역시 서구 계룡로 379-25,대전광역시 서구 갈마동 266-25,36.353112,127.3713465,대전광역시 서구청,서부경찰서,N,0,2022-04-27
